lang,,SP, ,HIP, ,HCP, ,OPT, ,NS, ,NT, ,WHM, ,PI, ,TM, ,VtoI, ,ItoC, ,AH, ,QInv,
"150",0,1.2e-322,2624,1.2e-322,853,0.5,-1,0.5,-1,0.003751521,-1,0.932684398,-1,0.5,-1,5.25E-292,4245,1,751,4.08E-109,12614,0.5,-1,7.66E-212,6406,0.5,-1
"150",0,1.2e-322,2710,1.2e-322,938,0.5,-1,0.5,-1,0.003812059,-1,0.93562658,-1,0.5,-1,1.77E-290,4168,1,807,6.41E-109,12591,0.5,-1,7.01E-212,6381,0.5,-1
"150",0,1.2e-322,2657,1.2e-322,991,0.5,-1,0.5,-1,0.004043857,-1,0.944647238,-1,0.5,-1,2.04E-288,4411,1,852,4.06E-109,12300,0.5,-1,5.86E-212,6382,0.5,-1
"150",0,1.2e-322,2633,1.2e-322,878,0.5,-1,0.5,-1,0.0038697,-1,0.942826027,-1,0.5,-1,2.65E-291,4389,1,833,5.33E-109,12633,0.5,-1,5.25E-212,6395,0.5,-1
"150",0,1.2e-322,2490,1.2e-322,888,0.5,-1,0.5,-1,0.003215827,-1,0.934625484,-1,0.5,-1,1.50E-291,4752,1,798,5.06E-109,12411,0.5,-1,4.80E-212,6386,0.5,-1
"150",0,1.2e-322,2424,1.2e-322,826,0.5,-1,0.5,-1,0.004015635,-1,0.946135456,-1,0.5,-1,5.05E-289,5025,1,775,1.96E-109,12471,0.5,-1,6.81E-212,6401,0.5,-1
"150",0,1.2e-322,2781,1.2e-322,928,0.5,-1,0.5,-1,0.003688253,-1,0.934678535,-1,0.5,-1,3.05E-290,4211,1,760,4.66E-109,12486,0.5,-1,7.02E-212,6388,0.5,-1
"150",0,1.2e-322,2542,1.2e-322,862,0.5,-1,0.5,-1,0.00369934,-1,0.929865703,-1,0.5,-1,3.97E-289,4620,1,820,2.84E-109,12528,0.5,-1,6.81E-212,6402,0.5,-1
"150",0,1.2e-322,2959,1.2e-322,910,0.5,-1,0.5,-1,0.00377411,-1,0.959005018,-1,0.5,-1,1.07E-291,4495,1,741,4.42E-109,12367,0.5,-1,6.55E-212,6405,0.5,-1
"150",0,1.2e-322,2664,1.2e-322,918,0.5,-1,0.5,-1,0.004302645,-1,0.935823676,-1,0.5,-1,2.03E-291,4375,1,790,2.59E-109,12484,0.5,-1,7.18E-212,6366,0.5,-1
"150",0,1.2e-322,2710,1.2e-322,931,0.5,-1,0.5,-1,0.003633315,-1,0.94641983,-1,0.5,-1,3.58E-291,4762,1,851,7.92E-109,12605,0.5,-1,5.92E-212,6402,0.5,-1
"150",0,1.2e-322,2484,1.2e-322,919,0.5,-1,0.5,-1,0.003452574,-1,0.938449973,-1,0.5,-1,1.25E-291,4490,1,732,3.54E-109,12252,0.5,-1,6.28E-212,6395,0.5,-1
"150",0,1.2e-322,2579,1.2e-322,805,0.5,-1,0.5,-1,0.004376453,-1,0.947951247,-1,0.5,-1,3.44E-290,4652,1,754,3.50E-109,12690,0.5,-1,6.30E-212,6379,0.5,-1
"150",0,1.2e-322,2573,1.2e-322,896,0.5,-1,0.5,-1,0.003800634,-1,0.940677784,-1,0.5,-1,4.29E-293,4762,1,853,3.35E-109,12465,0.5,-1,6.35E-212,6400,0.5,-1
"150",0,1.2e-322,2385,1.2e-322,858,0.5,-1,0.5,-1,0.0040927,-1,0.944568556,-1,0.5,-1,7.42E-290,4390,1,780,3.87E-109,12457,0.5,-1,6.57E-212,6401,0.5,-1
"150",0,1.2e-322,2486,1.2e-322,819,0.5,-1,0.5,-1,0.003695641,-1,0.935359369,-1,0.5,-1,1.02E-289,4464,1,779,3.80E-109,12612,0.5,-1,5.78E-212,6399,0.5,-1
"150",0,1.2e-322,2917,1.2e-322,978,0.5,-1,0.5,-1,0.004007608,-1,0.921530963,-1,0.5,-1,1.70E-289,4727,1,790,2.17E-109,12491,0.5,-1,7.47E-212,6406,0.5,-1
"150",0,1.2e-322,2708,1.2e-322,936,0.5,-1,0.5,-1,0.00428546,-1,0.94151119,-1,0.5,-1,9.45E-291,5049,1,841,3.64E-109,12404,0.5,-1,6.72E-212,6393,0.5,-1
"150",0,1.2e-322,2490,1.2e-322,868,0.5,-1,0.5,-1,0.00384654,-1,0.951348745,-1,0.5,-1,4.21E-289,4793,1,821,5.12E-109,12517,0.5,-1,6.15E-212,6432,0.5,-1
"150",0,1.2e-322,2560,1.2e-322,947,0.5,-1,0.5,-1,0.00384654,-1,0.928301888,-1,0.5,-1,1.00E-290,4237,1,841,2.21E-109,12283,0.5,-1,6.35E-212,6391,0.5,-1
"150",0,1.2e-322,2630,1.2e-322,881,0.5,-1,0.5,-1,0.003511799,-1,0.93602891,-1,0.5,-1,1.11E-287,4519,1,752,3.98E-109,12565,0.5,-1,6.09E-212,6402,0.5,-1
"150",0,1.2e-322,2602,1.2e-322,871,0.5,-1,0.5,-1,0.003490781,-1,0.934986984,-1,0.5,-1,1.50E-291,4758,1,827,4.15E-109,12418,0.5,-1,6.88E-212,6408,0.5,-1
"150",0,1.2e-322,2454,1.2e-322,863,0.5,-1,0.5,-1,0.00385039,-1,0.934210258,-1,0.5,-1,4.38E-291,5085,1,860,4.13E-109,12726,0.5,-1,6.14E-212,6403,0.5,-1
"150",0,1.2e-322,2834,1.2e-322,846,0.5,-1,0.5,-1,0.003889107,-1,0.943747984,-1,0.5,-1,9.83E-291,4588,1,827,2.73E-109,12376,0.5,-1,5.98E-212,6398,0.5,-1
"150",0,1.2e-322,2764,1.2e-322,844,0.5,-1,0.5,-1,0.004389608,-1,0.941234835,-1,0.5,-1,2.21E-290,4605,1,703,4.00E-109,12502,0.5,-1,7.08E-212,6403,0.5,-1
"150",0,1.2e-322,2847,1.2e-322,893,0.5,-1,0.5,-1,0.003928212,-1,0.929539002,-1,0.5,-1,8.05E-288,4334,1,756,3.36E-109,12676,0.5,-1,6.53E-212,6405,0.5,-1
"150",0,1.2e-322,2505,1.2e-322,1007,0.5,-1,0.5,-1,0.004047905,-1,0.923636607,-1,0.5,-1,4.67E-287,4210,1,820,3.22E-109,12570,0.5,-1,5.95E-212,6389,0.5,-1
"150",0,1.2e-322,2816,1.2e-322,919,0.5,-1,0.5,-1,0.0036772,-1,0.939044708,-1,0.5,-1,1.57E-288,5489,1,844,4.11E-109,12554,0.5,-1,6.39E-212,6398,0.5,-1
"150",0,1.2e-322,2288,1.2e-322,984,0.5,-1,0.5,-1,0.00374777,-1,0.939684732,-1,0.5,-1,4.05E-290,4476,1,857,4.52E-109,12636,0.5,-1,6.33E-212,6387,0.5,-1
"150",0,1.2e-322,2523,1.2e-322,743,0.5,-1,0.5,-1,0.00386583,-1,0.945013871,-1,0.5,-1,9.84E-290,4833,1,781,4.29E-109,12420,0.5,-1,5.84E-212,6384,0.5,-1
"150",0,1.2e-322,2749,1.2e-322,961,0.5,-1,0.5,-1,0.003593548,-1,0.927977917,-1,0.5,-1,6.43E-292,4053,1,719,3.13E-109,12274,0.5,-1,6.33E-212,6396,0.5,-1
"150",0,1.2e-322,2795,1.2e-322,856,0.5,-1,0.5,-1,0.003518833,-1,0.951536045,-1,0.5,-1,3.05E-290,4461,1,774,6.36E-109,12544,0.5,-1,7.83E-212,6411,0.5,-1
"150",0,1.2e-322,2528,1.2e-322,876,0.5,-1,0.5,-1,0.003854244,-1,0.953764063,-1,0.5,-1,1.50E-288,4551,1,799,7.35E-109,12528,0.5,-1,6.72E-212,6401,0.5,-1
"150",0,1.2e-322,2636,1.2e-322,933,0.5,-1,0.5,-1,0.003651536,-1,0.928898312,-1,0.5,-1,2.87E-289,4523,1,818,5.01E-109,12449,0.5,-1,5.94E-212,6412,0.5,-1
"150",0,1.2e-322,2770,1.2e-322,908,0.5,-1,0.5,-1,0.003995597,-1,0.94366711,-1,0.5,-1,9.83E-292,5031,1,812,8.95E-109,12560,0.5,-1,6.53E-212,6386,0.5,-1
"150",0,1.2e-322,2564,1.2e-322,836,0.5,-1,0.5,-1,0.003669849,-1,0.941797164,-1,0.5,-1,1.13E-289,4968,1,845,3.84E-109,12555,0.5,-1,5.77E-212,6394,0.5,-1
"150",0,1.2e-322,2659,1.2e-322,915,0.5,-1,0.5,-1,0.003508287,-1,0.933405944,-1,0.5,-1,7.11E-293,4554,1,787,7.05E-109,12459,0.5,-1,5.89E-212,6396,0.5,-1
"150",0,1.2e-322,2838,1.2e-322,898,0.5,-1,0.5,-1,0.003629682,-1,0.949845423,-1,0.5,-1,6.18E-290,4724,1,792,5.55E-109,12349,0.5,-1,7.62E-212,6395,0.5,-1
"150",0,1.2e-322,2661,1.2e-322,839,0.5,-1,0.5,-1,0.00357204,-1,0.942636193,-1,0.5,-1,4.95E-291,4706,1,732,5.68E-109,12508,0.5,-1,6.62E-212,6395,0.5,-1
"150",0,1.2e-322,2497,1.2e-322,889,0.5,-1,0.5,-1,0.003622426,-1,0.941621283,-1,0.5,-1,1.36E-290,5237,1,810,3.34E-109,12552,0.5,-1,7.64E-212,6406,0.5,-1
"150",0,1.2e-322,2428,1.2e-322,934,0.5,-1,0.5,-1,0.003827345,-1,0.944442673,-1,0.5,-1,4.66E-290,4400,1,850,4.59E-109,12662,0.5,-1,6.18E-212,6395,0.5,-1
"150",0,1.2e-322,2692,1.2e-322,926,0.5,-1,0.5,-1,0.003800634,-1,0.950611639,-1,0.5,-1,6.31E-291,4632,1,821,3.46E-109,12377,0.5,-1,7.02E-212,6386,0.5,-1
"150",0,1.2e-322,2713,1.2e-322,885,0.5,-1,0.5,-1,0.00368088,-1,0.932036407,-1,0.5,-1,1.13E-292,4806,1,818,6.02E-109,12529,0.5,-1,6.71E-212,6413,0.5,-1
"150",0,1.2e-322,2537,1.2e-322,901,0.5,-1,0.5,-1,0.003893,-1,0.954561525,-1,0.5,-1,1.60E-290,4793,1,787,6.05E-109,12720,0.5,-1,5.49E-212,6392,0.5,-1
"150",0,1.2e-322,2429,1.2e-322,862,0.5,-1,0.5,-1,0.003908611,-1,0.94573928,-1,0.5,-1,1.11E-288,4530,1,792,4.16E-109,12465,0.5,-1,7.16E-212,6397,0.5,-1
"150",0,1.2e-322,2714,1.2e-322,862,0.5,-1,0.5,-1,0.003896897,-1,0.936027465,-1,0.5,-1,7.42E-289,4917,1,803,6.78E-109,12668,0.5,-1,7.54E-212,6423,0.5,-1
"150",0,1.2e-322,2656,1.2e-322,882,0.5,-1,0.5,-1,0.004473851,-1,0.950771889,-1,0.5,-1,5.05E-289,4640,1,778,5.58E-109,12722,0.5,-1,6.79E-212,6406,0.5,-1
"150",0,1.2e-322,2467,1.2e-322,835,0.5,-1,0.5,-1,0.003655191,-1,0.947051331,-1,0.5,-1,3.44E-290,4928,1,753,3.71E-109,12537,0.5,-1,6.18E-212,6397,0.5,-1
"150",0,1.2e-322,2620,1.2e-322,900,0.5,-1,0.5,-1,0.003861964,-1,0.93798408,-1,0.5,-1,7.88E-290,4284,1,714,3.92E-109,12543,0.5,-1,7.13E-212,6398,0.5,-1
"150",0,1.2e-322,2503,1.2e-322,952,0.5,-1,0.5,-1,0.00361157,-1,0.938349693,-1,0.5,-1,1.18E-287,4331,1,762,3.89E-109,12459,0.5,-1,7.68E-212,6366,0.5,-1
"150",0,1.2e-322,2731,1.2e-322,962,0.5,-1,0.5,-1,0.003983622,-1,0.943138159,-1,0.5,-1,2.93E-288,4836,1,836,4.87E-109,12480,0.5,-1,6.48E-212,6378,0.5,-1
"150",0,1.2e-322,2515,1.2e-322,881,0.5,-1,0.5,-1,0.003629682,-1,0.941989741,-1,0.5,-1,6.57E-291,4899,1,788,4.88E-109,12535,0.5,-1,5.88E-212,6400,0.5,-1
"150",0,1.2e-322,2823,1.2e-322,911,0.5,-1,0.5,-1,0.003877451,-1,0.933407155,-1,0.5,-1,6.57E-289,4858,1,757,9.06E-109,12306,0.5,-1,4.62E-212,6408,0.5,-1
"150",0,1.2e-322,2773,1.2e-322,922,0.5,-1,0.5,-1,0.003912523,-1,0.943314713,-1,0.5,-1,9.46E-289,5096,1,819,3.67E-109,12315,0.5,-1,6.51E-212,6401,0.5,-1
"150",0,1.2e-322,2354,1.2e-322,917,0.5,-1,0.5,-1,0.003740278,-1,0.948466579,-1,0.5,-1,3.24E-292,4770,1,785,5.51E-109,12492,0.5,-1,6.50E-212,6392,0.5,-1
"150",0,1.2e-322,2636,1.2e-322,850,0.5,-1,0.5,-1,0.003893,-1,0.927556572,-1,0.5,-1,3.52E-287,5018,1,836,5.04E-109,12476,0.5,-1,6.05E-212,6406,0.5,-1
"150",0,1.2e-322,2210,1.2e-322,993,0.5,-1,0.5,-1,0.003640593,-1,0.942640811,-1,0.5,-1,3.24E-291,4211,1,797,3.19E-109,12498,0.5,-1,6.12E-212,6396,0.5,-1
"150",0,1.2e-322,2492,1.2e-322,973,0.5,-1,0.5,-1,0.00398761,-1,0.930976882,-1,0.5,-1,4.85E-292,4514,1,790,3.26E-109,12641,0.5,-1,5.57E-212,6430,0.5,-1
