German2253
100 eChildren
50000 sentences
 ,SP, ,HIP, ,HCP, ,OPT, ,NS, ,NT, ,WHM, ,PI, ,TM, ,VtoI, ,ItoC, ,AH, ,QInv, 
eChild 67,0.000000000000,1065,1.000000000000,773,0.000000000000,3565,0.500000000000,-1,0.000000000000,1124,0.616644338527,-1,1.000000000000,3403,0.000000000000,7641,0.000000000000,7610,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 68,0.000000000000,1109,1.000000000000,791,0.000000000000,3617,0.500000000000,-1,0.000000000000,1144,0.649069961790,-1,1.000000000000,2977,0.000000000000,8017,0.000000000000,7745,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 69,0.000000000000,1205,1.000000000000,822,0.000000000000,3587,0.500000000000,-1,0.000000000000,1217,0.602767718511,-1,1.000000000000,3070,0.000000000000,7996,0.000000000000,6798,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 70,0.000000000000,1004,1.000000000000,807,0.000000000000,3732,0.500000000000,-1,0.000000000000,1142,0.573871948831,-1,1.000000000000,3188,0.000000000000,6857,0.000000000000,7469,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 71,0.000000000000,980,1.000000000000,849,0.000000000000,4009,0.500000000000,-1,0.000000000000,1149,0.599097789723,-1,1.000000000000,3170,0.000000000000,6966,0.000000000000,7281,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 72,0.000000000000,1027,1.000000000000,857,0.000000000000,3456,0.500000000000,-1,0.000000000000,1170,0.624827561845,-1,1.000000000000,3258,0.000000000000,7303,0.000000000000,6964,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 73,0.000000000000,997,1.000000000000,826,0.000000000000,3679,0.500000000000,-1,0.000000000000,1149,0.675379022018,-1,1.000000000000,3271,0.000000000000,8511,0.000000000000,7103,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 74,0.000000000000,1049,1.000000000000,762,0.000000000000,3506,0.500000000000,-1,0.000000000000,1121,0.698496210971,-1,1.000000000000,3096,0.000000000000,7614,0.000000000000,6779,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 75,0.000000000000,1071,1.000000000000,777,0.000000000000,3685,0.500000000000,-1,0.000000000000,1166,0.606173971519,-1,1.000000000000,3457,0.000000000000,8062,0.000000000000,6885,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 76,0.000000000000,1076,1.000000000000,844,0.000000000000,3805,0.500000000000,-1,0.000000000000,1155,0.640346864355,-1,1.000000000000,3299,0.000000000000,6931,0.000000000000,7366,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
